nl	stddev	nstars	line	ele	c0	c1	c2	c3	c4	teffa	teffb	feha	fehb	ewa	ewb	slope
   133   0.01883   193   6725.36   FeI  -2.724459216e+02   3.980319378e+01   1.287201827e-01   7.781114903e+00  -1.361755205e-05   9.815520331e-05  4698  5989 -0.26  0.39  20.2  43.8 1.0000
   134   0.01985   382   6726.67   FeI  -1.288829218e+01   4.784514286e+01   4.599307301e-02   2.696171076e+00  -6.150835181e-06   5.168886635e-04  4671  6403 -0.78  0.39  20.2  74.3 1.0000
   135   0.01680   311   6733.15   FeI  -2.181584077e+02   4.475993988e+01   1.087991892e-01   7.912908559e+00  -1.147982961e-05   2.803641912e-05  4624  6227 -0.45  0.39  20.3  53.3 1.0000
   136   0.01937   172   6739.52   FeI   2.369839023e+01   6.135851031e+01   3.417416871e-02   9.389403713e+00  -6.356253204e-06  -4.288382389e-03  4556  5827 -0.72  0.39  20.1  50.0 1.0001
   137   0.02094   306   6786.86   FeI  -1.149583451e+02   5.132466489e+01   7.363712679e-02   8.125752544e+00  -8.510725185e-06  -1.370126165e-03  4556  6276 -0.54  0.39  20.0  51.3 0.9999
   138   0.02383   110   6793.26   FeI   4.719123692e+01   2.173163754e+02   5.951190994e-04   5.214122141e+01  -1.031610632e-06  -3.674557259e-02  4647  5914 -0.20  0.39  20.2  43.5 1.0055
   139   0.02675   359   6806.85   FeI  -4.386973374e+01   4.315934678e+01   6.487591808e-02   4.864945847e+00  -8.845486184e-06   9.710368832e-04  4556  6361 -0.78  0.35  20.5  68.1 1.0001
   140   0.02087   376   6810.27   FeI  -4.150264204e+01   3.645869286e+01   5.659139026e-02   1.603480768e+00  -7.038047559e-06   2.639833935e-03  4595  6374 -0.84  0.35  20.4  72.4 1.0000
   141   0.01588   377   6820.37   FeI  -2.306397090e+01   5.391568655e+01   4.775011572e-02   7.352266501e+00  -6.336085272e-06  -3.262559594e-04  4649  6374 -0.78  0.35  21.7  73.8 1.0000
   142   0.02725   367   6828.60   FeI  -1.282163819e+02   1.417593410e+01   8.794128540e-02   1.753659483e+00  -9.707059539e-06   6.572305529e-03  4556  6403 -0.84  0.33  22.6  74.9 1.0001
   143   0.02447   174   6837.01   FeI  -1.395289586e+02   3.806370723e+01   7.097831327e-02   1.724282454e+01  -7.564327315e-06  -1.264679906e-03  4556  6161 -0.22  0.39  20.0  39.0 1.0003
   144   0.02809   345   6839.84   FeI   2.071718424e+02   1.070535290e+02  -2.714151983e-02   1.279402107e+01  -5.972851513e-07  -1.089575504e-02  4556  6287 -0.78  0.39  20.0  69.1 1.0001
   145   0.01935   384   6842.69   FeI  -7.706964731e+01   6.389764853e+01   6.449507970e-02   2.872759530e+00  -7.683671422e-06  -2.778392581e-03  4671  6289 -0.70  0.35  20.6  66.5 1.0000
   146   0.02497   328   6843.66   FeI  -2.221842768e+02   3.111657929e-01   1.244355310e-01  -1.969189584e+00  -1.304681482e-05   9.038182989e-03  4595  6374 -0.84  0.33  26.2  74.9 1.0001
   147   0.03277   205   6855.72   FeI   1.443364083e+02   2.005187384e+02  -3.123534932e-02   5.407095764e+01   1.690618145e-06  -3.082321217e-02  4595  6161 -0.25  0.39  20.0  51.9 1.0032
   148   0.01671   272   6857.25   FeI  -1.797441038e+02   1.674626227e+01   9.315429003e-02   8.258636804e+00  -1.005176221e-05   4.228238701e-03  4556  6227 -0.52  0.39  20.0  46.9 1.0000
   149   0.02780   379   6858.15   FeI  -1.406928287e+02   6.899871712e+00   9.053706625e-02  -6.241936851e-01  -9.877508658e-06   7.620696994e-03  4556  6374 -0.84  0.35  20.1  74.5 1.0001
   150   0.02463   244   6861.94   FeI   2.666757445e+02   9.333227021e+01  -5.125650971e-02   2.030243117e+01   1.417520905e-06  -8.969055185e-03  4578  6026 -0.72  0.39  20.0  62.8 1.0000
   151   0.02633   340   6862.50   FeI  -2.832878119e+02   2.371346368e+01   1.329557604e-01   7.601604982e+00  -1.359215944e-05   3.926171861e-03  4556  6361 -0.54  0.39  20.2  56.6 1.0001
